Datetime,Close,High,Low,Open
2008-04-09,2.9906073556948702,2.9906073556948702,2.9906073556948702,2.9906073556948702
2008-04-10,2.9993093887479176,2.9993093887479176,2.9993093887479176,2.9993093887479176
2008-04-11,2.9980266527163617,2.9980266527163617,2.9980266527163617,2.9980266527163617
2008-04-15,2.986771964274613,2.986771964274613,2.986771964274613,2.986771964274613
2008-04-16,2.9656577765492775,2.9656577765492775,2.9656577765492775,2.9656577765492775
2008-04-17,2.934895055524683,2.934895055524683,2.934895055524683,2.934895055524683
2008-04-21,2.894791172140504,2.894791172140504,2.894791172140504,2.894791172140504
2008-04-22,2.845746831142934,2.845746831142934,2.845746831142934,2.845746831142934
2008-04-23,2.7882520673753164,2.7882520673753164,2.7882520673753164,2.7882520673753164
2008-04-24,2.722881349511976,2.722881349511976,2.722881349511976,2.722881349511976
2008-04-25,2.650287840157117,2.650287840157117,2.650287840157117,2.650287840157117
2008-04-28,2.5711968696599885,2.5711968696599885,2.5711968696599885,2.5711968696599885
2008-04-29,2.4863986888537997,2.4863986888537997,2.4863986888537997,2.4863986888537997
2008-04-30,2.396740573130612,2.396740573130612,2.396740573130612,2.396740573130612
2008-05-02,2.3031183567457023,2.3031183567457023,2.3031183567457023,2.3031183567457023
2008-05-05,2.2064674819377967,2.2064674819377967,2.2064674819377967,2.2064674819377967
2008-05-06,2.107753652299444,2.107753652299444,2.107753652299444,2.107753652299444
2008-05-07,2.0079631837859373,2.0079631837859373,2.0079631837859373,2.0079631837859373
2008-05-08,1.9080931497723184,1.9080931497723184,1.9080931497723184,1.9080931497723184
2008-05-09,1.8091414186258106,1.8091414186258106,1.8091414186258106,1.8091414186258106
2008-05-12,1.7120966833349347,1.7120966833349347,1.7120966833349347,1.7120966833349347
2008-05-13,1.6179285828159908,1.6179285828159908,1.6179285828159908,1.6179285828159908
2008-05-14,1.5275780136015338,1.5275780136015338,1.5275780136015338,1.5275780136015338
2008-05-15,1.4419477287132207,1.4419477287132207,1.4419477287132207,1.4419477287132207
2008-05-16,1.3618933176520525,1.3618933176520525,1.3618933176520525,1.3618933176520525
2008-05-20,1.2882146576308768,1.2882146576308768,1.2882146576308768,1.2882146576308768
2008-05-21,1.2216479214657014,1.2216479214657014,1.2216479214657014,1.2216479214657014
2008-05-22,1.1628582219802532,1.1628582219802532,1.1628582219802532,1.1628582219802532
2008-05-23,1.1124329664184955,1.1124329664184955,1.1124329664184955,1.1124329664184955
2008-05-26,1.0708759872656315,1.0708759872656315,1.0708759872656315,1.0708759872656315
2008-05-27,1.038602508120443,1.038602508120443,1.038602508120443,1.038602508120443
2008-05-28,1.0159349949183567,1.0159349949183567,1.0159349949183567,1.0159349949183567
2008-05-29,1.003099933958404,1.003099933958404,1.003099933958404,1.003099933958404
2008-05-30,1.000225568926989,1.000225568926989,1.000225568926989,1.000225568926989
2008-06-02,1.0073406195293668,1.0073406195293668,1.0073406195293668,1.0073406195293668
2008-06-03,1.0243739945318424,1.0243739945318424,1.0243739945318424,1.0243739945318424
2008-06-04,1.0511555020818761,1.0511555020818761,1.0511555020818761,1.0511555020818761
2008-06-05,1.0874175502088155,1.0874175502088155,1.0874175502088155,1.0874175502088155
2008-06-06,1.1327978205144187,1.1327978205144187,1.1327978205144187,1.1327978205144187
2008-06-09,1.1868428883385116,1.1868428883385116,1.1868428883385116,1.1868428883385116
2008-06-10,1.2490127532283237,1.2490127532283237,1.2490127532283237,1.2490127532283237
2008-06-11,1.3186862344445,1.3186862344445,1.3186862344445,1.3186862344445
2008-06-12,1.395167177593716,1.395167177593716,1.395167177593716,1.395167177593716
2008-06-13,1.4776914103732683,1.4776914103732683,1.4776914103732683,1.4776914103732683
2008-06-16,1.5654343779281032,1.5654343779281032,1.5654343779281032,1.5654343779281032
2008-06-17,1.6575193815303875,1.6575193815303875,1.6575193815303875,1.6575193815303875
2008-06-18,1.753026338263379,1.753026338263379,1.753026338263379,1.753026338263379
2008-06-19,1.8510009741858011,1.8510009741858011,1.8510009741858011,1.8510009741858011
2008-06-20,1.9504643591216326,1.9504643591216326,1.9504643591216326,1.9504643591216326
2008-06-23,2.0504226878068113,2.0504226878068113,2.0504226878068113,2.0504226878068113
2008-06-24,2.1498772096629524,2.1498772096629524,2.1498772096629524,2.1498772096629524
2008-06-25,2.24783420798296,2.24783420798296,2.24783420798296,2.24783420798296
2008-06-26,2.3433149288198956,2.3433149288198956,2.3433149288198956,2.3433149288198956
2008-06-27,2.4353653603728933,2.4353653603728933,2.4353653603728933,2.4353653603728933
2008-06-30,2.523065765157696,2.523065765157696,2.523065765157696,2.523065765157696
2008-07-01,2.605539869719601,2.605539869719601,2.605539869719601,2.605539869719601
2008-07-02,2.6819636200681356,2.6819636200681356,2.6819636200681356,2.6819636200681356
2008-07-03,2.7515734153521483,2.7515734153521483,2.7515734153521483,2.7515734153521483
2008-07-04,2.8136737375071053,2.8136737375071053,2.8136737375071053,2.8136737375071053
2008-07-07,2.8676441006416673,2.8676441006416673,2.8676441006416673,2.8676441006416673
2008-07-08,2.9129452507276277,2.9129452507276277,2.9129452507276277,2.9129452507276277
2008-07-09,2.9491245536478945,2.9491245536478945,2.9491245536478945,2.9491245536478945
2008-07-10,2.9758205177669756,2.9758205177669756,2.9758205177669756,2.9758205177669756
2008-07-11,2.992766405835907,2.992766405835907,2.992766405835907,2.992766405835907
2008-07-14,2.999792900142669,2.999792900142669,2.999792900142669,2.999792900142669
2008-07-15,2.996829794278799,2.996829794278799,2.996829794278799,2.996829794278799
2008-07-16,2.983906694618616,2.983906694618616,2.983906694618616,2.983906694618616
2008-07-17,2.9611527245021163,2.9611527245021163,2.9611527245021163,2.9611527245021163
2008-07-18,2.9287952340772403,2.9287952340772403,2.9287952340772403,2.9287952340772403
2008-07-21,2.887157528692351,2.887157528692351,2.887157528692351,2.887157528692351
2008-07-22,2.836655638536056,2.836655638536056,2.836655638536056,2.836655638536056
2008-07-23,2.7777941618010926,2.7777941618010926,2.7777941618010926,2.7777941618010926
2008-07-24,2.7111612229059823,2.7111612229059823,2.7111612229059823,2.7111612229059823
2008-07-25,2.637422596150239,2.637422596150239,2.637422596150239,2.637422596150239
2008-07-28,2.5573150535176614,2.5573150535176614,2.5573150535176614,2.5573150535176614
2008-07-29,2.471639003094196,2.471639003094196,2.471639003094196,2.471639003094196
2008-07-30,2.38125049165494,2.38125049165494,2.38125049165494,2.38125049165494
2008-07-31,2.2870526513277283,2.2870526513277283,2.2870526513277283,2.2870526513277283
2008-08-01,2.1899866757954376,2.1899866757954376,2.1899866757954376,2.1899866757954376
2008-08-04,2.091022416199848,2.091022416199848,2.091022416199848,2.091022416199848
2008-08-05,1.991148690709596,1.991148690709596,1.991148690709596,1.991148690709596
2008-08-06,1.8913634045759202,1.8913634045759202,1.8913634045759202,1.8913634045759202
2008-08-07,1.7926635793932413,1.7926635793932413,1.7926635793932413,1.7926635793932413
2008-08-08,1.696035391188953,1.696035391188953,1.696035391188953,1.696035391188953
2008-08-11,1.6024443168785671,1.6024443168785671,1.6024443168785671,1.6024443168785671
2008-08-12,1.5128254875394904,1.5128254875394904,1.5128254875394904,1.5128254875394904
2008-08-13,1.4280743448904363,1.4280743448904363,1.4280743448904363,1.4280743448904363
2008-08-14,1.3490376943337532,1.3490376943337532,1.3490376943337532,1.3490376943337532
2008-08-18,1.276505243955755,1.276505243955755,1.276505243955755,1.276505243955755
2008-08-19,1.2112017140245834,1.2112017140245834,1.2112017140245834,1.2112017140245834
2008-08-20,1.1537795958248294,1.1537795958248294,1.1537795958248294,1.1537795958248294
2008-08-21,1.1048126321803182,1.1048126321803182,1.1048126321803182,1.1048126321803182
2008-08-22,1.0647900848054612,1.0647900848054612,1.0647900848054612,1.0647900848054612
2008-08-25,1.0341118457639296,1.0341118457639296,1.0341118457639296,1.0341118457639296
2008-08-26,1.0130844418793512,1.0130844418793512,1.0130844418793512,1.0130844418793512
2008-08-27,1.0019179720206037,1.0019179720206037,1.0019179720206037,1.0019179720206037
2008-08-28,1.0007240078633723,1.0007240078633723,1.0007240078633723,1.0007240078633723
2008-08-29,1.0095144791028434,1.0095144791028434,1.0095144791028434,1.0095144791028434
2008-09-01,1.0282015542561367,1.0282015542561367,1.0282015542561367,1.0282015542561367
2008-09-02,1.0565985182454445,1.0565985182454445,1.0565985182454445,1.0565985182454445
2008-09-04,1.0944216379933762,1.0944216379933762,1.0944216379933762,1.0944216379933762
2008-09-05,1.1412929973900705,1.1412929973900705,1.1412929973900705,1.1412929973900705
2008-09-08,1.1967442733060452,1.1967442733060452,1.1967442733060452,1.1967442733060452
2008-09-09,1.2602214149221065,1.2602214149221065,1.2602214149221065,1.2602214149221065
2008-09-10,1.3310901796219756,1.3310901796219756,1.3310901796219756,1.3310901796219756
2008-09-11,1.4086424701348756,1.4086424701348756,1.4086424701348756,1.4086424701348756
2008-09-12,1.492103409609378,1.492103409609378,1.492103409609378,1.492103409609378
2008-09-15,1.5806390839267688,1.5806390839267688,1.5806390839267688,1.5806390839267688
2008-09-16,1.6733648738952778,1.6733648738952778,1.6733648738952778,1.6733648738952778
2008-09-17,1.7693542940726044,1.7693542940726044,1.7693542940726044,1.7693542940726044
2008-09-18,1.8676482499022269,1.8676482499022269,1.8676482499022269,1.8676482499022269
2008-09-19,1.9672646206691546,1.9672646206691546,1.9672646206691546,1.9672646206691546
2008-09-22,2.067208072525475,2.067208072525475,2.067208072525475,2.067208072525475
2008-09-23,2.1664800035371594,2.1664800035371594,2.1664800035371594,2.1664800035371594
2008-09-24,2.2640885213844695,2.2640885213844695,2.2640885213844695,2.2640885213844695
2008-09-25,2.359058354022168,2.359058354022168,2.359058354022168,2.359058354022168
2008-09-26,2.4504405942753893,2.4504405942753893,2.4504405942753893,2.4504405942753893
2008-09-29,2.5373221810064717,2.5373221810064717,2.5373221810064717,2.5373221810064717
2008-09-30,2.6188350221200394,2.6188350221200394,2.6188350221200394,2.6188350221200394
2008-10-01,2.6941646682522418,2.6941646682522418,2.6941646682522418,2.6941646682522418
2008-10-03,2.762558450479603,2.762558450479603,2.762558450479603,2.762558450479603
2008-10-06,2.8233330007380815,2.8233330007380815,2.8233330007380815,2.8233330007380815
2008-10-07,2.875881079810889,2.875881079810889,2.875881079810889,2.875881079810889
2008-10-08,2.91967764466202,2.91967764466202,2.91967764466202,2.91967764466202
2008-10-10,2.954285094492697,2.954285094492697,2.954285094492697,2.954285094492697
2008-10-13,2.979357643103917,2.979357643103917,2.979357643103917,2.979357643103917
2008-10-14,2.9946447738778383,2.9946447738778383,2.9946447738778383,2.9946447738778383
2008-10-15,2.9999937428570207,2.9999937428570207,2.9999937428570207,2.9999937428570207
2008-10-16,2.995351104911559,2.995351104911559,2.995351104911559,2.995351104911559
2008-10-17,2.980763247745153,2.980763247745153,2.980763247745153,2.980763247745153
2008-10-20,2.956375928404503,2.956375928404503,2.956375928404503,2.956375928404503
2008-10-21,2.9224328169230858,2.9224328169230858,2.9224328169230858,2.9224328169230858
2008-10-22,2.879273061650724,2.879273061650724,2.879273061650724,2.879273061650724
2008-10-23,2.8273279005953786,2.8273279005953786,2.8273279005953786,2.8273279005953786
2008-10-24,2.7671163526355302,2.7671163526355302,2.7671163526355302,2.7671163526355302
2008-10-27,2.6992400316550977,2.6992400316550977,2.6992400316550977,2.6992400316550977
2008-10-29,2.6243771354163914,2.6243771354163914,2.6243771354163914,2.6243771354163914
2008-10-31,2.543275669232248,2.543275669232248,2.543275669232248,2.543275669232248
2008-11-03,2.456745972144193,2.456745972144193,2.456745972144193,2.456745972144193
2008-11-04,2.3656526202826216,2.3656526202826216,2.3656526202826216,2.3656526202826216
2008-11-05,2.270905788307869,2.270905788307869,2.270905788307869,2.270905788307869
2008-11-06,2.1734521552458923,2.1734521552458923,2.1734521552458923,2.1734521552458923
2008-11-07,2.0742654455843614,2.0742654455843614,2.0742654455843614,2.0742654455843614
2008-11-10,1.9743367001394405,1.9743367001394405,1.9743367001394405,1.9743367001394405
2008-11-11,1.8746643739035709,1.8746643739035709,1.8746643739035709,1.8746643739035709
2008-11-12,1.7762443598132036,1.7762443598132036,1.7762443598132036,1.7762443598132036
2008-11-14,1.680060038115802,1.680060038115802,1.680060038115802,1.680060038115802
2008-11-17,1.58707245075946,1.58707245075946,1.58707245075946,1.58707245075946
2008-11-18,1.498210698979426,1.498210698979426,1.498210698979426,1.498210698979426
2008-11-19,1.4143626600257024,1.4143626600257024,1.4143626600257024,1.4143626600257024
2008-11-20,1.3363661157870323,1.3363661157870323,1.3363661157870323,1.3363661157870323
2008-11-21,1.2650003819512223,1.2650003819512223,1.2650003819512223,1.2650003819512223
2008-11-24,1.2009785213403863,1.2009785213403863,1.2009785213403863,1.2009785213403863
2008-11-25,1.1449402192229297,1.1449402192229297,1.1449402192229297,1.1449402192229297
2008-11-26,1.0974453917898146,1.0974453917898146,1.0974453917898146,1.0974453917898146
2008-11-28,1.0589685916570466,1.0589685916570466,1.0589685916570466,1.0589685916570466
2008-12-01,1.0298942662928146,1.0298942662928146,1.0298942662928146,1.0298942662928146
2008-12-02,1.0105129167454647,1.0105129167454647,1.0105129167454647,1.0105129167454647
2008-12-03,1.0010181950530506,1.0010181950530506,1.0010181950530506,1.0010181950530506
2008-12-04,1.0015049693361853,1.0015049693361853,1.0015049693361853,1.0015049693361853
2008-12-05,1.0119683759071383,1.0119683759071383,1.0119683759071383,1.0119683759071383
2008-12-08,1.0323038678661947,1.0323038678661947,1.0323038678661947,1.0323038678661947
2008-12-10,1.0623082596997189,1.0623082596997189,1.0623082596997189,1.0623082596997189
2008-12-11,1.1016817574426452,1.1016817574426452,1.1016817574426452,1.1016817574426452
2008-12-12,1.150030954120672,1.150030954120672,1.150030954120672,1.150030954120672
2008-12-15,1.2068727605427148,1.2068727605427148,1.2068727605427148,1.2068727605427148
2008-12-16,1.2716392321684067,1.2716392321684067,1.2716392321684067,1.2716392321684067
2008-12-17,1.3436832438222095,1.3436832438222095,1.3436832438222095,1.3436832438222095
2008-12-18,1.4222849555542683,1.4222849555542683,1.4222849555542683,1.4222849555542683
2008-12-19,1.5066590050432218,1.5066590050432218,1.5066590050432218,1.5066590050432218
2008-12-22,1.595962354676935,1.595962354676935,1.595962354676935,1.595962354676935
2008-12-23,1.6893027149056277,1.6893027149056277,1.6893027149056277,1.6893027149056277
2008-12-24,1.7857474597041123,1.7857474597041123,1.7857474597041123,1.7857474597041123
2008-12-26,1.884332945062763,1.884332945062763,1.884332945062763,1.884332945062763
2008-12-29,1.9840741373998982,1.9840741373998982,1.9840741373998982,1.9840741373998982
2008-12-30,2.083974455691747,2.083974455691747,2.083974455691747,2.083974455691747
2008-12-31,2.183035728980588,2.183035728980588,2.183035728980588,2.183035728980588
2009-01-01,2.2802681697690197,2.2802681697690197,2.2802681697690197,2.2802681697690197
2009-01-02,2.374700263649462,2.374700263649462,2.374700263649462,2.374700263649462
2009-01-05,2.4653884763549554,2.4653884763549554,2.4653884763549554,2.4653884763549554
2009-01-06,2.551426681241691,2.551426681241691,2.551426681241691,2.551426681241691
2009-01-07,2.631955213006885,2.631955213006885,2.631955213006885,2.631955213006885
2009-01-09,2.7061694571803345,2.7061694571803345,2.7061694571803345,2.7061694571803345
2009-01-12,2.773327889566221,2.773327889566221,2.773327889566221,2.773327889566221
2009-01-13,2.83275948530778,2.83275948530778,2.83275948530778,2.83275948530778
2009-01-14,2.883870423545831,2.883870423545831,2.883870423545831,2.883870423545831
2009-01-15,2.9261500206805287,2.9261500206805287,2.9261500206805287,2.9261500206805287
2009-01-16,2.9591758329530804,2.9591758329530804,2.9591758329530804,2.9591758329530804
2009-01-19,2.9826178773641394,2.9826178773641394,2.9826178773641394,2.9826178773641394
2009-01-20,2.9962419287548636,2.9962419287548636,2.9962419287548636,2.9962419287548636
2009-01-21,2.999911860107267,2.999911860107267,2.999911860107267,2.999911860107267
2009-01-22,2.993591002680395,2.993591002680395,2.993591002680395,2.993591002680395
2009-01-23,2.9773425123922586,2.9773425123922586,2.9773425123922586,2.9773425123922586
2009-01-27,2.9513287387867826,2.9513287387867826,2.9513287387867826,2.9513287387867826
2009-01-28,2.915809602890819,2.915809602890819,2.915809602890819,2.915809602890819
